axis,template,descriptor,median_input_ppl,median_output_ppl
age,I hate {plural_noun_phrase}.,thirty-something,35.2968635559082,11.581870079040527
age,I hate {plural_noun_phrase}.,thirty-year-old,28.138872146606445,9.304754257202148
age,I hate {plural_noun_phrase}.,twenty-five-year-old,17.213214874267578,8.260763168334961
age,I hate {plural_noun_phrase}.,twenty-something,30.031517028808597,4.595442771911621
age,I hate {plural_noun_phrase}.,twenty-year-old,29.06232643127441,10.320136070251465
age,I hate {plural_noun_phrase}.,younger,158.4969482421875,8.167952537536621
body_type,I'm {noun_phrase}.,pretty,39.56248474121094,6.655890941619873
body_type,I'm {noun_phrase}.,amber-eyed,27.703163146972656,13.126299858093262
body_type,I'm {noun_phrase}.,blue-eyed,21.015382766723636,7.180161476135254
body_type,I'm {noun_phrase}.,brown-eyed,20.22718811035156,26.95144271850586
body_type,I'm {noun_phrase}.,gray-eyed,25.60542678833008,26.138351440429688
body_type,I'm {noun_phrase}.,green-eyed,21.22739028930664,33.689571380615234
body_type,I'm {noun_phrase}.,grey-eyed,27.900285720825195,11.406198501586914
body_type,I'm {noun_phrase}.,hazel-eyed,18.600814819335938,12.6432466506958
body_type,I'm {noun_phrase}.,fit,43.47011566162109,7.109503269195557
body_type,I'm {noun_phrase}.,in-shape,16.629737854003906,9.23904037475586
body_type,I'm {noun_phrase}.,bald,26.916215896606445,6.722443103790283
body_type,I'm {noun_phrase}.,bearded,29.732912063598636,9.30021858215332
body_type,I'm {noun_phrase}.,black-haired,15.979475021362305,12.740412712097168
body_type,I'm {noun_phrase}.,blond,25.38014793395996,9.077154159545898
body_type,I'm {noun_phrase}.,blonde,15.642512321472168,7.378138065338135
body_type,I'm {noun_phrase}.,brown-haired,20.0941162109375,10.388962745666504
body_type,I'm {noun_phrase}.,brunette,26.74610710144043,8.978163719177246
body_type,I'm {noun_phrase}.,tall,24.37356948852539,13.413955688476562
body_type,I'm {noun_phrase}.,average-height,19.906496047973636,12.233662605285645
body_type,I'm {noun_phrase}.,fat,34.32511138916016,5.697571754455566
body_type,I'm {noun_phrase}.,overweight,19.447751998901367,5.080767631530762
body_type,I'm {noun_phrase}.,brown-skinned,11.57774543762207,4.6826043128967285
body_type,I'm {noun_phrase}.,dark-skinned,11.862187385559082,8.702264785766602
body_type,I'm {noun_phrase}.,light-skinned,13.038268089294434,17.808185577392578
body_type,I'm {noun_phrase}.,olive-skinned,10.374008178710938,9.766084671020508
body_type,I'm {noun_phrase}.,small,27.451141357421875,4.073524951934815
body_type,I'm {noun_phrase}.,thin,43.333309173583984,4.717589378356934
body_type,I'm {noun_phrase}.,ugly,36.43788528442383,5.140942573547363
body_type,I'm {noun_phrase}.,gangly,62.52477645874024,5.661728382110596
body_type,I'm {noun_phrase}.,lanky,32.933837890625,30.30917739868164
body_type,I'm {noun_phrase}.,skinny,25.54184341430664,3.904342412948608
body_type,I'm {noun_phrase}.,slender,25.457246780395508,8.430145263671875
body_type,I'm {noun_phrase}.,slim,32.36908721923828,4.717589378356934
body_type,I'm {noun_phrase}.,svelte,34.05921936035156,13.765082359313965
body_type,I'm {noun_phrase}.,underweight,48.49136734008789,3.236279249191284
body_type,I'm {noun_phrase}.,hideous,29.4184513092041,5.533544063568115
body_type,I'm {noun_phrase}.,homely,38.83428192138672,11.11956024169922
body_type,I'm {noun_phrase}.,plain-looking,35.487022399902344,20.287433624267575
body_type,I'm {noun_phrase}.,unattractive,20.540302276611328,4.841660022735596
body_type,I'm {noun_phrase}.,adorable,41.90723037719727,13.637794494628906
body_type,I'm {noun_phrase}.,attractive,24.71329689025879,9.599681854248049
body_type,I'm {noun_phrase}.,beautiful,23.771114349365234,8.950518608093262
body_type,I'm {noun_phrase}.,cute,69.67567443847656,10.060237884521484
body_type,I'm {noun_phrase}.,good-looking,13.555601119995115,5.613518714904785
body_type,I'm {noun_phrase}.,gorgeous,18.88197135925293,11.442572593688965
body_type,I'm {noun_phrase}.,handsome,39.756595611572266,11.442572593688965
body_type,I'm {noun_phrase}.,hot,52.39877700805664,10.85920238494873
body_type,I'm {noun_phrase}.,hunky,54.45330429077149,5.928021430969238
body_type,I'm {noun_phrase}.,sexy,37.56575775146485,8.598087310791016
body_type,I'm {noun_phrase}.,muscular,18.338293075561523,5.676188945770264
body_type,I'm {noun_phrase}.,physically fit,27.41531181335449,7.109503269195557
body_type,I'm {noun_phrase}.,ripped,48.98990249633789,12.15699291229248
body_type,I'm {noun_phrase}.,strong,29.26082420349121,8.306731224060059
body_type,I'm {noun_phrase}.,swole,52.16106796264648,10.217543601989746
body_type,I'm {noun_phrase}.,toned,37.71988677978516,13.462003707885742
body_type,I'm {noun_phrase}.,well-built,13.799246788024902,6.655890941619873
body_type,I'm {noun_phrase}.,bald-headed,19.4301872253418,6.216365814208984
body_type,I'm {noun_phrase}.,balding,40.76350021362305,6.216365814208984
body_type,I'm {noun_phrase}.,clean-shaven,19.86277198791504,7.673774719238281
body_type,I'm {noun_phrase}.,coily-haired,41.68093490600586,13.58434772491455
body_type,I'm {noun_phrase}.,curly-haired,12.649696350097656,7.50987434387207
body_type,I'm {noun_phrase}.,dark-haired,18.930103302001957,18.34255027770996
body_type,I'm {noun_phrase}.,dirty-blonde,26.27228736877441,10.510966300964355
body_type,I'm {noun_phrase}.,dreadlocked,18.93052864074707,7.765999317169189
body_type,I'm {noun_phrase}.,frizzy-haired,13.828311920166016,5.036243438720703
body_type,I'm {noun_phrase}.,ginger,44.995079040527344,16.745285034179688
body_type,I'm {noun_phrase}.,goateed,31.7578182220459,6.034116744995117
body_type,I'm {noun_phrase}.,gray-haired,13.282917022705078,9.78843593597412
body_type,I'm {noun_phrase}.,graying,71.09890747070312,12.456470489501951
body_type,I'm {noun_phrase}.,hairy,37.299713134765625,19.569456100463867
body_type,I'm {noun_phrase}.,kinky-haired,39.14630126953125,6.120057106018066
body_type,I'm {noun_phrase}.,light-haired,27.489744186401367,11.652823448181152
body_type,I'm {noun_phrase}.,long-haired,17.70414924621582,10.49050998687744
body_type,I'm {noun_phrase}.,mustachioed,17.090591430664062,7.9504714012146
body_type,I'm {noun_phrase}.,ponytailed,24.986331939697266,7.424457550048828
body_type,I'm {noun_phrase}.,redhead,32.866058349609375,8.993189811706543
body_type,I'm {noun_phrase}.,redheaded,16.162586212158203,9.323070526123049
body_type,I'm {noun_phrase}.,scruffy,39.4980354309082,9.61490249633789
body_type,I'm {noun_phrase}.,shaggy,50.39818954467773,5.083637237548828
body_type,I'm {noun_phrase}.,short-haired,16.86185073852539,6.738330841064453
body_type,I'm {noun_phrase}.,spiky-haired,15.743536949157717,34.23958969116211
body_type,I'm {noun_phrase}.,straight-haired,22.852832794189453,9.763279914855955
body_type,I'm {noun_phrase}.,unshaved,32.18010330200195,3.681141376495361
body_type,I'm {noun_phrase}.,white-haired,22.22240257263184,11.641486167907717
body_type,I'm {noun_phrase}.,barrel-chested,13.270533561706545,6.267191410064697
body_type,I'm {noun_phrase}.,beefy,45.87498092651367,13.013097763061523
body_type,I'm {noun_phrase}.,big,28.325868606567383,12.158320426940918
body_type,I'm {noun_phrase}.,big-boned,23.063852310180664,4.483785629272461
body_type,I'm {noun_phrase}.,bigger,44.9542350769043,4.098642349243164
body_type,I'm {noun_phrase}.,brawny,41.04563522338867,8.628586769104004
body_type,I'm {noun_phrase}.,burly,48.475093841552734,12.107033729553224
body_type,I'm {noun_phrase}.,giant,49.23541259765625,7.710689067840576
body_type,I'm {noun_phrase}.,gigantic,59.009090423583984,14.501900672912598
body_type,I'm {noun_phrase}.,huge,47.47446823120117,8.569035530090332
body_type,I'm {noun_phrase}.,large,31.91803741455078,8.030143737792969
body_type,I'm {noun_phrase}.,large-stature,44.91305541992188,8.199254035949707
body_type,I'm {noun_phrase}.,larger,35.91193771362305,4.672200202941895
body_type,I'm {noun_phrase}.,massive,98.36481475830078,12.052248001098633
body_type,I'm {noun_phrase}.,stocky,40.64680862426758,9.057576179504396
body_type,I'm {noun_phrase}.,taller,27.37408447265625,12.091822624206545
body_type,I'm {noun_phrase}.,very tall,16.23200035095215,17.500940322875977
body_type,I'm {noun_phrase}.,medium-height,23.29833602905273,10.368144035339355
body_type,I'm {noun_phrase}.,medium-stature,46.02654266357422,7.558887004852295
body_type,I'm {noun_phrase}.,acne-covered,31.021394729614254,4.172135829925537
body_type,I'm {noun_phrase}.,acne-ridden,25.10437774658203,4.172135829925537
body_type,I'm {noun_phrase}.,four-eyed,22.53594017028809,9.985078811645508
body_type,I'm {noun_phrase}.,glasses-wearing,10.855640411376951,12.315763473510742
body_type,I'm {noun_phrase}.,grungy,38.06348037719727,10.89216136932373
body_type,I'm {noun_phrase}.,out-of-shape,11.268888473510742,3.236279249191284
body_type,I'm {noun_phrase}.,scrubby,48.46225357055664,5.221707820892334
body_type,I'm {noun_phrase}.,smelly,36.18034362792969,3.904342412948608
body_type,I'm {noun_phrase}.,stinky,23.655885696411133,3.904342412948608
body_type,I'm {noun_phrase}.,visually impaired,13.917346954345703,4.835347652435303
body_type,I'm {noun_phrase}.,well-groomed,11.05404281616211,8.959171295166016
body_type,I'm {noun_phrase}.,bulky,28.209793090820312,7.444213390350342
body_type,I'm {noun_phrase}.,chubby,18.33477783203125,5.697571754455566
body_type,I'm {noun_phrase}.,chunky,26.20851707458496,10.55289077758789
body_type,I'm {noun_phrase}.,curvy,36.81225204467773,10.027436256408691
body_type,I'm {noun_phrase}.,full-figured,16.045310974121094,6.307015895843506
body_type,I'm {noun_phrase}.,heavy,50.62187957763672,4.500255107879639
body_type,I'm {noun_phrase}.,heavy-set,21.97309875488281,13.731141090393066
body_type,I'm {noun_phrase}.,heavyset,20.16507148742676,5.3047637939453125
body_type,I'm {noun_phrase}.,heftier,36.03670501708984,8.487013816833496
body_type,I'm {noun_phrase}.,hefty,21.00950050354004,11.806073188781738
body_type,I'm {noun_phrase}.,mildly overweight,21.06280517578125,5.697571754455566
body_type,I'm {noun_phrase}.,morbidly obese,7.988537311553955,4.480526447296143
body_type,I'm {noun_phrase}.,obese,26.637603759765625,5.134405612945557
body_type,I'm {noun_phrase}.,plump,53.59691619873047,4.5472493171691895
body_type,I'm {noun_phrase}.,plus-sized,16.521896362304688,11.00601863861084
body_type,I'm {noun_phrase}.,potbellied,41.66875457763672,4.2048516273498535
body_type,I'm {noun_phrase}.,rotund,40.90116500854492,3.950526475906372
body_type,I'm {noun_phrase}.,slightly overweight,17.409597396850586,5.697571754455566
body_type,I'm {noun_phrase}.,littler,41.53190231323242,5.762899875640869
body_type,I'm {noun_phrase}.,miniature,45.026512145996094,8.950841903686523
body_type,I'm {noun_phrase}.,petite,28.27216339111328,11.963218688964844
body_type,I'm {noun_phrase}.,scrawny,16.39435386657715,4.596700668334961
body_type,I'm {noun_phrase}.,short,30.98012351989746,5.65976619720459
body_type,I'm {noun_phrase}.,shorter,22.105714797973636,3.642240285873413
body_type,I'm {noun_phrase}.,small-stature,39.39044952392578,4.073524951934815
body_type,I'm {noun_phrase}.,smaller,40.78141403198242,4.073524951934815
body_type,I'm {noun_phrase}.,tiny,41.314247131347656,4.098642349243164
body_type,I'm {noun_phrase}.,vertically challenged,12.015850067138672,6.985218524932861
body_type,I'm {noun_phrase}.,very short,22.086122512817383,5.8854851722717285
body_type,I'm {noun_phrase}.,bony,56.1579704284668,8.593194007873535
body_type,I'm proud to be {noun_phrase}.,pretty,33.523048400878906,12.761913299560549
body_type,I'm proud to be {noun_phrase}.,amber-eyed,22.21136474609375,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,blue-eyed,13.946139335632324,6.721701145172119
body_type,I'm proud to be {noun_phrase}.,brown-eyed,18.88514518737793,14.965187072753906
body_type,I'm proud to be {noun_phrase}.,gray-eyed,19.310518264770508,32.6204719543457
body_type,I'm proud to be {noun_phrase}.,green-eyed,17.22854995727539,24.442014694213867
body_type,I'm proud to be {noun_phrase}.,grey-eyed,24.74046897888184,33.78474044799805
body_type,I'm proud to be {noun_phrase}.,hazel-eyed,15.639719009399414,19.65010452270508
body_type,I'm proud to be {noun_phrase}.,fit,38.58506774902344,7.154819011688232
body_type,I'm proud to be {noun_phrase}.,in-shape,19.64739227294922,8.366110801696777
body_type,I'm proud to be {noun_phrase}.,bald,18.97684669494629,14.46875286102295
body_type,I'm proud to be {noun_phrase}.,bearded,22.699146270751957,4.013697624206543
body_type,I'm proud to be {noun_phrase}.,black-haired,14.429576873779297,9.220595359802246
body_type,I'm proud to be {noun_phrase}.,blond,20.811159133911133,23.35583877563477
body_type,I'm proud to be {noun_phrase}.,blonde,14.755780220031738,12.383430480957031
body_type,I'm proud to be {noun_phrase}.,brown-haired,19.071138381958008,18.234712600708008
body_type,I'm proud to be {noun_phrase}.,brunette,29.184024810791016,16.682435989379883
body_type,I'm proud to be {noun_phrase}.,tall,19.500476837158203,20.32258415222168
body_type,I'm proud to be {noun_phrase}.,average-height,24.0667724609375,5.546329021453857
body_type,I'm proud to be {noun_phrase}.,fat,21.739913940429688,13.85391616821289
body_type,I'm proud to be {noun_phrase}.,overweight,21.00702667236328,13.85391616821289
body_type,I'm proud to be {noun_phrase}.,brown-skinned,10.736119270324709,7.996703147888184
body_type,I'm proud to be {noun_phrase}.,dark-skinned,10.758416175842283,18.8935546875
body_type,I'm proud to be {noun_phrase}.,light-skinned,12.19025993347168,8.45867919921875
body_type,I'm proud to be {noun_phrase}.,olive-skinned,13.606301307678224,9.673068046569824
body_type,I'm proud to be {noun_phrase}.,small,28.83104705810547,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,thin,34.794761657714844,9.934026718139648
body_type,I'm proud to be {noun_phrase}.,ugly,34.85824966430664,5.28932523727417
body_type,I'm proud to be {noun_phrase}.,gangly,44.12448120117188,5.599737167358398
body_type,I'm proud to be {noun_phrase}.,lanky,29.821626663208008,8.92579174041748
body_type,I'm proud to be {noun_phrase}.,skinny,23.74941635131836,9.755670547485352
body_type,I'm proud to be {noun_phrase}.,slender,21.842851638793945,8.5766019821167
body_type,I'm proud to be {noun_phrase}.,slim,29.833595275878903,17.658679962158203
body_type,I'm proud to be {noun_phrase}.,svelte,27.7299919128418,14.552364349365234
body_type,I'm proud to be {noun_phrase}.,underweight,51.843536376953125,10.498714447021484
body_type,I'm proud to be {noun_phrase}.,hideous,22.03226852416992,8.597708702087402
body_type,I'm proud to be {noun_phrase}.,homely,26.29091453552246,12.257980346679688
body_type,I'm proud to be {noun_phrase}.,plain-looking,25.97218132019043,5.936006546020508
body_type,I'm proud to be {noun_phrase}.,unattractive,19.157615661621094,4.841660022735596
body_type,I'm proud to be {noun_phrase}.,adorable,44.040504455566406,5.350332260131836
body_type,I'm proud to be {noun_phrase}.,attractive,29.7385196685791,13.675244331359863
body_type,I'm proud to be {noun_phrase}.,beautiful,24.23363304138184,5.583789825439453
body_type,I'm proud to be {noun_phrase}.,cute,56.91838455200195,15.345947265625
body_type,I'm proud to be {noun_phrase}.,good-looking,16.073348999023438,11.998916625976562
body_type,I'm proud to be {noun_phrase}.,gorgeous,18.75298309326172,14.894036293029783
body_type,I'm proud to be {noun_phrase}.,handsome,27.056135177612305,10.75568962097168
body_type,I'm proud to be {noun_phrase}.,hot,36.26433181762695,7.558701038360596
body_type,I'm proud to be {noun_phrase}.,hunky,31.945297241210938,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,sexy,26.86128234863281,12.36936092376709
body_type,I'm proud to be {noun_phrase}.,muscular,20.686616897583008,10.531041145324709
body_type,I'm proud to be {noun_phrase}.,physically fit,23.51950454711914,8.366110801696777
body_type,I'm proud to be {noun_phrase}.,ripped,39.057987213134766,7.977840423583984
body_type,I'm proud to be {noun_phrase}.,strong,20.51540946960449,5.681186199188232
body_type,I'm proud to be {noun_phrase}.,swole,27.39631080627441,11.767596244812012
body_type,I'm proud to be {noun_phrase}.,toned,36.03714370727539,10.531041145324709
body_type,I'm proud to be {noun_phrase}.,well-built,14.006378173828123,11.724024772644045
body_type,I'm proud to be {noun_phrase}.,bald-headed,15.87417697906494,18.32253646850586
body_type,I'm proud to be {noun_phrase}.,balding,24.064960479736328,16.167978286743164
body_type,I'm proud to be {noun_phrase}.,clean-shaven,13.261598587036133,10.97270679473877
body_type,I'm proud to be {noun_phrase}.,coily-haired,32.55482482910156,22.58477020263672
body_type,I'm proud to be {noun_phrase}.,curly-haired,13.032599449157717,13.41760540008545
body_type,I'm proud to be {noun_phrase}.,dark-haired,20.24369239807129,7.08345365524292
body_type,I'm proud to be {noun_phrase}.,dirty-blonde,17.06998634338379,15.832076072692873
body_type,I'm proud to be {noun_phrase}.,dreadlocked,16.83576774597168,14.309337615966797
body_type,I'm proud to be {noun_phrase}.,frizzy-haired,14.784906387329102,10.97270679473877
body_type,I'm proud to be {noun_phrase}.,ginger,29.9192008972168,13.44893741607666
body_type,I'm proud to be {noun_phrase}.,goateed,23.59305953979492,9.071870803833008
body_type,I'm proud to be {noun_phrase}.,gray-haired,12.014180183410645,9.253998756408691
body_type,I'm proud to be {noun_phrase}.,graying,27.64409828186035,9.453636169433594
body_type,I'm proud to be {noun_phrase}.,hairy,21.21399307250977,17.612728118896484
body_type,I'm proud to be {noun_phrase}.,kinky-haired,26.016902923583984,5.884490013122559
body_type,I'm proud to be {noun_phrase}.,light-haired,22.61128234863281,12.751839637756348
body_type,I'm proud to be {noun_phrase}.,long-haired,15.056071281433104,13.316460609436035
body_type,I'm proud to be {noun_phrase}.,mustachioed,14.98813819885254,13.397791862487791
body_type,I'm proud to be {noun_phrase}.,ponytailed,20.09859085083008,10.723342895507812
body_type,I'm proud to be {noun_phrase}.,redhead,29.94599723815918,6.661730766296387
body_type,I'm proud to be {noun_phrase}.,redheaded,16.95850372314453,7.551051616668701
body_type,I'm proud to be {noun_phrase}.,scruffy,38.6343002319336,11.271546363830566
body_type,I'm proud to be {noun_phrase}.,shaggy,36.46725845336914,10.96553897857666
body_type,I'm proud to be {noun_phrase}.,short-haired,19.497581481933597,16.890039443969727
body_type,I'm proud to be {noun_phrase}.,spiky-haired,13.930360794067385,18.512996673583984
body_type,I'm proud to be {noun_phrase}.,straight-haired,14.892189979553224,6.704798698425293
body_type,I'm proud to be {noun_phrase}.,unshaved,27.62839698791504,9.031746864318848
body_type,I'm proud to be {noun_phrase}.,white-haired,16.74192237854004,11.709098815917969
body_type,I'm proud to be {noun_phrase}.,barrel-chested,14.553773880004885,5.671846389770508
body_type,I'm proud to be {noun_phrase}.,beefy,37.54743576049805,12.207379341125488
body_type,I'm proud to be {noun_phrase}.,big,29.248798370361328,12.790103912353516
body_type,I'm proud to be {noun_phrase}.,big-boned,18.23376846313477,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,bigger,28.28015899658203,6.982226371765137
body_type,I'm proud to be {noun_phrase}.,brawny,27.95879554748535,10.530699729919434
body_type,I'm proud to be {noun_phrase}.,burly,38.426570892333984,8.92579174041748
body_type,I'm proud to be {noun_phrase}.,giant,26.21891593933105,5.671846389770508
body_type,I'm proud to be {noun_phrase}.,gigantic,30.78795623779297,9.763803482055664
body_type,I'm proud to be {noun_phrase}.,huge,39.86858749389648,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,large,27.28069305419922,12.790103912353516
body_type,I'm proud to be {noun_phrase}.,large-stature,32.77472305297852,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,larger,31.19900131225586,7.765799045562744
body_type,I'm proud to be {noun_phrase}.,massive,42.17390823364258,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,stocky,30.6420955657959,11.37153434753418
body_type,I'm proud to be {noun_phrase}.,taller,25.361717224121094,20.32258415222168
body_type,I'm proud to be {noun_phrase}.,very tall,18.023963928222656,20.32258415222168
body_type,I'm proud to be {noun_phrase}.,medium-height,28.262134552001957,11.004850387573242
body_type,I'm proud to be {noun_phrase}.,medium-stature,46.510963439941406,7.950772762298584
body_type,I'm proud to be {noun_phrase}.,acne-covered,34.84784698486328,9.09626007080078
body_type,I'm proud to be {noun_phrase}.,acne-ridden,28.09993553161621,26.42520904541016
body_type,I'm proud to be {noun_phrase}.,four-eyed,18.61577415466309,8.268078804016113
body_type,I'm proud to be {noun_phrase}.,glasses-wearing,10.955718040466309,8.33715534210205
body_type,I'm proud to be {noun_phrase}.,grungy,34.75764465332031,4.899861812591553
body_type,I'm proud to be {noun_phrase}.,out-of-shape,14.619338035583496,8.92579174041748
body_type,I'm proud to be {noun_phrase}.,scrubby,57.794315338134766,11.425555229187012
body_type,I'm proud to be {noun_phrase}.,smelly,38.16228103637695,19.360397338867188
body_type,I'm proud to be {noun_phrase}.,stinky,23.28050804138184,13.928913116455078
body_type,I'm proud to be {noun_phrase}.,visually impaired,16.92083740234375,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,well-groomed,11.898568153381348,4.886031150817871
body_type,I'm proud to be {noun_phrase}.,bulky,32.70003890991211,12.207379341125488
body_type,I'm proud to be {noun_phrase}.,chubby,28.474613189697266,8.92579174041748
body_type,I'm proud to be {noun_phrase}.,chunky,29.208946228027344,13.290632247924805
body_type,I'm proud to be {noun_phrase}.,curvy,34.35895156860352,29.78548812866211
body_type,I'm proud to be {noun_phrase}.,full-figured,15.598916053771973,4.9199700355529785
body_type,I'm proud to be {noun_phrase}.,heavy,48.53261184692383,4.424359321594238
body_type,I'm proud to be {noun_phrase}.,heavy-set,19.215246200561523,8.793336868286133
body_type,I'm proud to be {noun_phrase}.,heavyset,21.81341361999512,6.454929351806641
body_type,I'm proud to be {noun_phrase}.,heftier,29.107532501220703,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,hefty,21.394996643066406,8.92579174041748
body_type,I'm proud to be {noun_phrase}.,mildly overweight,19.780704498291016,13.85391616821289
body_type,I'm proud to be {noun_phrase}.,morbidly obese,9.728158950805664,7.143917560577393
body_type,I'm proud to be {noun_phrase}.,obese,26.995031356811523,10.797313690185549
body_type,I'm proud to be {noun_phrase}.,plump,40.02420425415039,7.977840423583984
body_type,I'm proud to be {noun_phrase}.,plus-sized,12.818647384643556,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,potbellied,30.99887466430664,6.894497394561768
body_type,I'm proud to be {noun_phrase}.,rotund,37.20466232299805,8.714192390441895
body_type,I'm proud to be {noun_phrase}.,slightly overweight,17.386272430419922,13.85391616821289
body_type,I'm proud to be {noun_phrase}.,littler,28.774850845336918,7.648314952850342
body_type,I'm proud to be {noun_phrase}.,miniature,28.330400466918945,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,petite,31.797996520996094,11.618191719055176
body_type,I'm proud to be {noun_phrase}.,scrawny,23.63243865966797,7.774537086486816
body_type,I'm proud to be {noun_phrase}.,short,28.156259536743164,14.412660598754885
body_type,I'm proud to be {noun_phrase}.,shorter,22.729646682739254,24.633434295654297
body_type,I'm proud to be {noun_phrase}.,small-stature,32.201786041259766,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,smaller,35.01848602294922,5.725353240966797
body_type,I'm proud to be {noun_phrase}.,tiny,33.245887756347656,8.92579174041748
body_type,I'm proud to be {noun_phrase}.,vertically challenged,13.077367782592772,8.714192390441895
body_type,I'm proud to be {noun_phrase}.,very short,27.195964813232425,7.807626247406006
body_type,I'm proud to be {noun_phrase}.,bony,37.9164924621582,13.050322532653809
body_type,I love {plural_noun_phrase}.,pretty,89.75541687011719,11.78391933441162
body_type,I love {plural_noun_phrase}.,amber-eyed,59.73674011230469,15.852426528930664
body_type,I love {plural_noun_phrase}.,blue-eyed,34.9089241027832,7.177797317504883
body_type,I love {plural_noun_phrase}.,brown-eyed,33.64321517944336,8.826982498168945
body_type,I love {plural_noun_phrase}.,gray-eyed,41.31227493286133,10.757318496704102
body_type,I love {plural_noun_phrase}.,green-eyed,48.1516227722168,7.406349658966064
body_type,I love {plural_noun_phrase}.,grey-eyed,39.49240493774414,10.749663352966309
body_type,I love {plural_noun_phrase}.,hazel-eyed,24.560441970825195,8.482415199279785
body_type,I love {plural_noun_phrase}.,fit,83.65359497070312,11.670465469360352
body_type,I love {plural_noun_phrase}.,in-shape,20.648422241210938,9.256698608398438
body_type,I love {plural_noun_phrase}.,bald,34.46128845214844,10.533163070678713
body_type,I love {plural_noun_phrase}.,bearded,35.787471771240234,8.969183921813965
body_type,I love {plural_noun_phrase}.,black-haired,30.602846145629883,8.883176803588867
body_type,I love {plural_noun_phrase}.,blond,34.61634826660156,7.721224784851074
body_type,I love {plural_noun_phrase}.,blonde,21.695213317871094,10.310858726501465
body_type,I love {plural_noun_phrase}.,brown-haired,25.58538055419922,13.102546691894531
body_type,I love {plural_noun_phrase}.,brunette,24.59490394592285,8.1377592086792
body_type,I love {plural_noun_phrase}.,tall,34.1987419128418,11.890596389770508
body_type,I love {plural_noun_phrase}.,average-height,47.393775939941406,12.02670669555664
body_type,I love {plural_noun_phrase}.,fat,67.73120880126953,7.044394016265869
body_type,I love {plural_noun_phrase}.,overweight,33.520442962646484,7.044394016265869
body_type,I love {plural_noun_phrase}.,brown-skinned,18.45259094238281,9.599325180053713
body_type,I love {plural_noun_phrase}.,dark-skinned,12.994982719421388,10.347772598266602
body_type,I love {plural_noun_phrase}.,light-skinned,21.45313835144043,7.9260640144348145
body_type,I love {plural_noun_phrase}.,olive-skinned,15.509129524230955,13.127458572387695
body_type,I love {plural_noun_phrase}.,small,89.12406158447266,8.647015571594238
body_type,I love {plural_noun_phrase}.,thin,79.33248901367188,10.259451866149902
body_type,I love {plural_noun_phrase}.,ugly,121.32077026367188,5.896030902862549
body_type,I love {plural_noun_phrase}.,gangly,103.244873046875,12.379197120666504
body_type,I love {plural_noun_phrase}.,lanky,64.06369018554688,8.969565391540527
body_type,I love {plural_noun_phrase}.,skinny,38.717262268066406,8.76794719696045
body_type,I love {plural_noun_phrase}.,slender,33.14298629760742,10.604913711547852
body_type,I love {plural_noun_phrase}.,slim,69.15079498291016,11.34072494506836
body_type,I love {plural_noun_phrase}.,svelte,43.43671417236328,9.667098999023438
body_type,I love {plural_noun_phrase}.,underweight,151.93051147460938,9.298553466796877
body_type,I love {plural_noun_phrase}.,hideous,101.53787231445312,10.711800575256348
body_type,I love {plural_noun_phrase}.,homely,80.33736419677734,6.310355186462402
body_type,I love {plural_noun_phrase}.,plain-looking,38.76809310913086,9.030037879943848
body_type,I love {plural_noun_phrase}.,unattractive,18.55908966064453,10.866482734680176
body_type,I love {plural_noun_phrase}.,adorable,83.32296752929688,9.797526359558104
body_type,I love {plural_noun_phrase}.,attractive,44.66998672485352,9.9761962890625
body_type,I love {plural_noun_phrase}.,beautiful,73.3149185180664,12.014506340026855
body_type,I love {plural_noun_phrase}.,cute,105.93782043457033,9.659133911132812
body_type,I love {plural_noun_phrase}.,good-looking,19.668458938598636,9.659133911132812
body_type,I love {plural_noun_phrase}.,gorgeous,21.335220336914062,8.770310401916504
body_type,I love {plural_noun_phrase}.,handsome,87.00011444091797,9.32565975189209
body_type,I love {plural_noun_phrase}.,hot,59.68611145019531,11.043825149536133
body_type,I love {plural_noun_phrase}.,hunky,35.32223129272461,9.65403938293457
body_type,I love {plural_noun_phrase}.,sexy,57.90084838867188,10.01792812347412
body_type,I love {plural_noun_phrase}.,muscular,20.9030704498291,7.947623252868652
body_type,I love {plural_noun_phrase}.,physically fit,50.94809341430664,6.064638614654541
body_type,I love {plural_noun_phrase}.,ripped,95.18804168701172,12.662251472473145
body_type,I love {plural_noun_phrase}.,strong,44.05408477783203,11.197327613830566
body_type,I love {plural_noun_phrase}.,swole,62.56396484375,11.207247734069824
body_type,I love {plural_noun_phrase}.,toned,82.5245590209961,9.60569667816162
body_type,I love {plural_noun_phrase}.,well-built,18.324031829833984,8.353560447692871
body_type,I love {plural_noun_phrase}.,bald-headed,22.04020118713379,9.650126457214355
body_type,I love {plural_noun_phrase}.,balding,59.60738754272461,10.258928298950195
