axis,template,descriptor,difference_count,Unnamed: 4
body_type,I love {plural_noun_phrase}.,dirty-blonde,135,
body_type,I love {plural_noun_phrase}.,bigger,135,
body_type,I love {plural_noun_phrase}.,toned,135,
body_type,I love {plural_noun_phrase}.,average-height,136,
body_type,I love {plural_noun_phrase}.,dreadlocked,136,
body_type,I love {plural_noun_phrase}.,scruffy,136,
body_type,I love {plural_noun_phrase}.,gangly,137,
body_type,I love {plural_noun_phrase}.,larger,137,
body_type,I love {plural_noun_phrase}.,plain-looking,138,
body_type,I love {plural_noun_phrase}.,hot,138,
body_type,I love {plural_noun_phrase}.,attractive,138,
body_type,I love {plural_noun_phrase}.,taller,138,
body_type,I love {plural_noun_phrase}.,balding,138,
body_type,I love {plural_noun_phrase}.,small-stature,138,
body_type,I love {plural_noun_phrase}.,large-stature,138,
body_type,I love {plural_noun_phrase}.,bald-headed,139,
body_type,I love {plural_noun_phrase}.,brunette,139,
body_type,I love {plural_noun_phrase}.,straight-haired,139,
